CODIGO	CLAVE	PRECIO1	PRECIO2	COSTO	ULTIMO_COSTO	DESCRIPCION
01300967	TSC5160	178.6700	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 15.9 MM. (5" CED.160)
01300972	TSC540	80.8300	0.0000	801.3142	772.6964	TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 06.5 MM. (5" CED. 40)
01300976	TSC580	113.6600	0.0000	1349.8142	1240.0000	TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 09.5 MM. (5" CED. 80)
01300977	TSC680	149.0400	0.0000	1495.4574	1495.7586	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. (6" CED. 80)
01300979	TSC6120	194.5000	0.0000	1423.4100	1791.9639	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 14.3 MM. (6" CED.120)
01300981	TSC6160	248.4300	0.0000	3738.2269	3737.7560	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 18.3 MM. (6" CED.160)
01300990	TSC6X6.3	97.8800	0.0000	619.4120	619.4120	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 06.3 MM. (6" X 6.3 MM.)
01300991	TSC640	103.5700	0.0000	1019.4045	1026.7491	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6" CED. 40)
01300995	TSC3/840	0.0000	0.0000	60.6011	60.6011	TUBO DE ACERO AL CARBON SIN COSTURA 017.1 X 02.3 MM. (3/8" CED. 40)
01300996	TSC3/880	0.0000	0.0000	78.3817	76.6755	TUBO DE ACERO AL CARBON SIN COSTURA 017.1 X 03.2 MM. (3/8" CED. 80)
01300997	TSC1/240	6.7200	0.0000	82.3563	85.9466	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. (1/2" CED. 40)
01300998	TSC1/280	8.5700	0.0000	91.7843	91.8076	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. (1/2" CED. 80)
01300999	TSC1/2160	10.3900	0.0000	108.6672	108.6031	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 04.9 MM. (1/2" CED.160)
01301000	TSC1/2XXS	0.0000	0.0000	66.5400	66.5400	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 07.5 MM. (1/2" CED. XXS)
01301004	TSC880	227.6300	0.0000	2353.2804	2352.7562	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 12.7 MM. (8" CED. 80)
01301008	TSC8120	325.4200	0.0000	2527.7445	2651.4400	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 18.3 MM. (8" CED.120)
01301014	TSC820	126.8100	0.0000	1578.6763	1579.5766	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 06.3 MM. (8" CED. 20)
01301015	TSC830	134.0100	0.0000	1025.1376	1054.3419	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 07.0 MM. (8" CED. 30)
01301017	TSC840	149.4900	0.0000	1474.9969	1473.6650	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. (8" CED. 40)
01301020	TSC3/440	8.8700	0.0000	96.5581	102.1494	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. (3/4" CED. 40)
01301022	TSC3/480	11.1000	0.0000	135.7492	143.3993	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. (3/4" CED. 80)
01301024	TSC3/4160	15.4600	0.0000	165.8007	165.8360	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 05.6 MM. (3/4" CED.160)
01301025	TSC3/4XXS	23.0200	0.0000	216.4503	216.4503	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 07.8 MM. (3/4" CED. XXS)
01301027	TSC1060	291.4300	0.0000	3067.8445	3061.1409	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 12.7 MM. (10" CED. 60)
01301029	TSC1080	342.9600	0.0000	3837.3036	3935.5268	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 15.1 MM. (10" CED. 80)
01301038	TSC1020	152.9500	0.0000	1541.2132	1481.3539	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 06.4 MM. (10" CED. 20)
01301042	TSC1040	217.9000	0.0000	2159.7492	2168.6454	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. (10" CED. 40)
01301043	TSC1240	284.6800	0.0000	2753.1741	2752.8785	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 10.3 MM. (12" CED. 40)
01301045	TSC12X12.7	344.7900	0.0000	4309.4433	4405.0846	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 12.7 MM. (12" X 1/2")
01301048	TSC1280	471.1600	0.0000	5271.2063	5301.8606	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 17.5 MM. (12" CED. 80)
01301056	TSC1220	0.0000	0.0000	2788.6558	2788.6558	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 06.3 MM. (12" CED. 20)
01301059	TSC1230	240.3500	0.0000	1120.3750	1120.3750	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 08.4 MM. (12" CED. 30)
01301061	TSC12X9.5	266.4300	0.0000	2497.8886	2485.7271	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 09.5 MM. (12" X 3/8")
01301063	TSC140	9.8900	0.0000	109.1972	107.3078	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. (1" CED. 40)
01301065	TSC180	12.0100	0.0000	127.2813	126.8375	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1" CED. 80)
01301067	TSC1160	15.7000	0.0000	162.7322	162.7326	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 06.4 MM. (1" CED.160)
01301068	TSC1XXS	0.0000	0.0000	313.9132	313.9132	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 09.1 MM. (1" CED. XXS)
01301070	TSC1440	343.2900	0.0000	3623.7233	2561.0244	TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 11.1 MM. (14" CED. 40)
01301084	TSC1420	248.2400	0.0000	1611.0800	1574.7830	TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 07.9 MM. (14" CED. 20)
01301086	TSC1430	298.6100	0.0000	3102.3832	2921.1207	TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 09.6 MM. (14" CED. 30)
01301091	TSC1640	473.0400	0.0000	4556.7161	4564.9248	TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 12.7 MM. (16" CED. 40)
01301096	TSC1680	796.7800	0.0000	10087.4261	10094.6757	TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 21.4 MM. (16" CED. 80)
01301107	TSC1630	380.3200	0.0000	4230.2174	4251.4597	TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 09.6 MM. (16" CED. 30)
01301108	TSC11/440	12.4600	0.0000	132.1425	134.5076	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. (1 1/4" CED. 40)
01301110	TSC11/480	16.4400	0.0000	214.3000	180.2932	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 04.9 MM. (1 1/4" CED. 80)
01301111	TSC11/4160	20.6300	0.0000	235.2508	235.2508	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 06.4 MM. (1 1/4" CED.160)
01301115	TSC18X12.7	577.1100	0.0000	5348.9500	5348.9500	TUBO DE ACERO AL CARBON SIN COSTURA 457 X 12.7 MM. (18" X 1/2")
01301116	TSC1840	646.1700	0.0000	7179.1359	7179.1359	TUBO DE ACERO AL CARBON SIN COSTURA 457 X 14.3 MM. (18" CED. 40)
01301123	TSC1880	1005.4400	0.0000	8980.1500	8980.1500	TUBO DE ACERO AL CARBON SIN COSTURA 457 X 23.8 MM. (18" CED. 80)
01301132	TSC18X9.5	498.4400	0.0000	5379.1794	5379.1794	TUBO DE ACERO AL CARBON SIN COSTURA 457 X 09.5 MM. (18" X 3/8")
01301133	TSC11/2XXS	33.3000	0.0000	367.4068	366.3931	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 10.2 MM. (1 1/2" CED. XXS)
01301134	TSC11/240	14.1200	0.0000	182.3657	182.4142	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 03.7 MM. (1 1/2" CED. 40)
01301135	TSC11/280	18.8700	0.0000	219.1435	219.1703	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 05.1 MM. (1 1/2" CED. 80)
01301137	TSC11/2160	25.2900	0.0000	329.6957	329.6957	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 07.1 MM. (1 1/2" CED. 160)
01301139	TSC2030	655.0300	0.0000	6419.9947	6419.9947	TUBO DE ACERO AL CARBON SIN COSTURA 508 X 12.7 MM. (20" CED. 30)
01301140	TSC2040	774.5300	0.0000	8405.5038	8440.3980	TUBO DE ACERO AL CARBON SIN COSTURA 508 X 15.1 MM. (20" CED. 40)
01301144	TSC2080	1251.4100	0.0000	19251.8700	19251.8700	TUBO DE ACERO AL CARBON SIN COSTURA 508 X 26.2 MM. (20" CED. 80)
01301150	TSC2020	565.3700	0.0000	6389.7735	6272.0622	TUBO DE ACERO AL CARBON SIN COSTURA 508 X 09.5 MM. (20" CED. 20)
01301151	TSC22X25.4	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 559 X 25.4 MM. (22" X 1")
01301152	TSC2XXS	47.3800	0.0000	451.8638	440.5154	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 11.1 MM. (2" CED. XXS)
01301153	TSC240	21.8900	0.0000	216.1636	218.7139	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. (2" CED. 40)
01301154	TSC280	29.2000	0.0000	291.6988	290.7534	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. (2" CED. 80)
01301157	TSC2160	40.1200	0.0000	369.0778	367.9684	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 08.7 MM. (2" CED. 160)
01301161	TSC2440	1043.5400	0.0000	9757.5974	10096.8204	TUBO DE ACERO AL CARBON SIN COSTURA 610 X 17.5 MM. (24" CED. 40)
01301170	TSC2420	691.8900	0.0000	7246.5200	8624.1459	TUBO DE ACERO AL CARBON SIN COSTURA 610 X 09.5 MM. (24" CED. 20)
01301171	TSC21/2XXS	73.1200	0.0000	761.1611	773.6349	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 14.0 MM. (2 1/2" CED. XXS)
01301172	TSC21/240	33.1900	0.0000	331.7243	336.9187	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. (2 1/2" CED. 40)
01301173	TSC21/280	41.2800	0.0000	421.4750	419.0481	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 07.0 MM. (2 1/2" CED. 80)
01301175	TSC21/2160	52.0000	0.0000	468.1193	448.3642	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 09.5 MM. (2 1/2" CED.160)
01301180	TSC3160	74.8700	0.0000	704.2846	696.0931	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 11.1 MM. (3" CED.160)
01301186	TSC340	40.4400	0.0000	401.5034	411.3440	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3" CED. 40)
01301189	TSC380	55.1600	0.0000	544.7715	518.7932	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3" CED. 80)
01301193	TSC480CH	0.0000	0.0000	425.0300	425.0300	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 08.6 MM. (4" CED. 80)
01301194	TSC1/440CH	0.0000	0.0000	15.0100	15.0100	TUBO DE ACERO AL CARBON SIN COSTURA 013.7 X 02.2 MM. (1/4" CED. 40)
01301197	TSC640CH	0.0000	0.0000	471.7200	471.7200	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6" CED. 40)
01301200	TSC1/280GRADOC	0.0000	0.0000	210.8300	210.8300	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. GR. C (1/2" CED.80)
01301202	TSC1/2160GRADOC	0.0000	0.0000	307.4200	307.4200	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 04.9 MM. GR. C (1/2" CED. 160)
01301206	TSC3/480CH	0.0000	0.0000	103.4852	119.5635	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. (3/4" CED. 80)
01301207	TSC3/480GRADOC	0.0000	0.0000	337.0500	337.0500	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. GR. C (3/4" CED. 80)
01301208	TSC3/4160GRADOC	0.0000	0.0000	505.9200	505.9200	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 05.6 MM. GR. C (3/4" CED.160)
01301216	TSC140CH	0.0000	0.0000	112.0415	113.7685	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. (1" CED. 40)
01301217	TSC180CH	0.0000	0.0000	137.7386	138.0607	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1" CED. 80)
01301219	TSC1630IM	0.0000	0.0000	2805.0900	2805.0900	TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 09.6 MM. (16" CED. 30)
01301221	TSC11/480CH	0.0000	0.0000	177.8723	193.5343	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 04.9 MM. (1 1/4" CED. 80)
01301228	TSC240CH	0.0000	0.0000	91.4300	91.4300	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. (2" CED. 40)
01301229	TSC280CH	0.0000	0.0000	159.6000	159.6000	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. (2" CED. 80)
01301234	TSC340CH	0.0000	0.0000	191.3300	191.3300	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3" CED. 40)
01301235	TSC380CH	0.0000	0.0000	270.0000	270.0000	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3" CED. 80)
01301243	TSC680X52	0.0000	0.0000	2477.6443	2477.6443	TUBO DE A/ALEADO SIN COSTURA 168.3 X 11.0 MM. X52 (6" CED. 80)
01301255	TSC880X52	0.0000	0.0000	1728.5370	1728.5370	TUBO DE A/ALEADO SIN COSTURA 219.1 X 12.7 MM. X52 (8" CED. 80)
01301259	TSC820A333G6	0.0000	0.0000	477.4700	477.4700	TUBO DE A/ALEADO SIN COSTURA 219.1 X 06.3 MM. GR.6 (8" CED. 20)
01301271	TSC1060X52	0.0000	0.0000	4081.1546	4081.1546	TUBO DE A/ALEADO SIN COSTURA 273.1 X 12.7 MM. X52 (10" CED. 60)
01301306	TSC4120X60	0.0000	0.0000	3885.8500	3885.8500	TUBO DE A/ALEADO SIN COSTURA 114.3 X 11.1 MM. X60 (4" CED. 120)
01301325	TCC240AI316TM	0.0000	0.0000	4501.0587	4517.5400	COD. R82390001 TUBO A/INOX. C/COSTURA T-316 DE 60.3 X 3.65 MM. (2" CED. 40)
01301332	TCC410AI304	0.0000	0.0000	706.8726	706.8726	TUBO A/INOX. C/COSTURA T-304 DE 114.3 X 03.0 MM. (4" CED. 10)
01301352	TCC1410AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. C/COSTURA T-304 DE 356 X 4.8 MM. (14" CED. 10)
01301360	TCC210AI304	0.0000	0.0000	238.5090	238.5090	TUBO A/INOX. C/COSTURA T-304 DE 060.3 X 02.8 MM. (2" CED. 10)
01301367	TCC310AI304	0.0000	0.0000	566.9513	566.9513	TUBO A/INOX. C/COSTURA T-304 DE 088.9 X 03.0 MM. (3" CED. 10)
01301382	TCC410AI316	0.0000	0.0000	636.4290	636.4290	TUBO A/INOX. C/COSTURA T-316 DE 114.3 X 03.0 MM. (4" CED. 10)
01301431	TSC110AI304	0.0000	0.0000	249.0100	249.0100	TUBO A/INOX. S/COSTURA T-304 DE 033.4 X 02.8 MM. (1" CED. 10)
01301438	TSC210AI304	0.0000	0.0000	522.6066	727.9396	TUBO A/INOX. S/COSTURA T-304 DE 060.3 X 02.8 MM. (2" CED. 10)
01301457	TSC210AI316	0.0000	0.0000	526.0044	521.5100	TUBO A/INOX. S/COSTURA T-316 DE 060.3 X 02.8 MM. (2" CED. 10)
01301473	TSC3/480AI316	0.0000	0.0000	678.0888	601.2151	TUBO A/INOX. S/COSTURA T-316 DE 026.7 X 03.9 MM. (3/4" CED. 80)
01301475	TSC1010AI316	0.0000	0.0000	9640.1300	9640.1250	TUBO A/INOX. S/COSTURA T-316 DE 273.1 X 04.2 MM. (10" CED. 10)
01301480	TSC11/280AI316	0.0000	0.0000	1169.8855	1169.8855	TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 05.1 MM. (1 1/2" CED. 80)
01301482	TSC280AI316	0.0000	0.0000	1576.9870	1576.9870	TUBO A/INOX. S/COSTURA T-316 DE 060.3 X 05.5 MM. (2" CED. 80)
01301502	TFL3/8C	0.0000	0.0000	0.0000	0.0000	TUBO DE COBRE FLEXIBLE DE 10 MM. (3/8") A53B
01301536	THDPE3RD11	0.0000	0.0000	0.0000	0.0000	TUBO DE HDPE DE 076 MM. RD 11 (3")
01301538	THDPE6RD9	0.0000	0.0000	379.7247	379.7247	TUBO DE HDPE DE 152 MM. RD 9 (6")
01301541	THDPE8RD11	0.0000	0.0000	420.2753	553.5409	TUBO DE HDPE DE 203 MM. RD 11 (8")
01301544	THDPE12RD11	0.0000	0.0000	1053.9660	1053.9660	TUBO DE HDPE DE 305 MM. RD 11 (12")
01301554	THDPE4RD9	0.0000	0.0000	178.1001	176.1180	TUBO DE HDPE DE 102 MM. RD 9 (4")
01301557	THDPE4RD11	0.0000	0.0000	0.0000	0.0000	TUBO DE HDPE DE 102 MM. RD 11 (4")
01301562	THDPE4RD13.5	0.0000	0.0000	127.8400	127.8441	TUBO DE HDPE DE 102 MM. RD 13.5 (4")
01301587	TME108X15.88	0.0000	0.0000	12.8400	12.8400	TUBO MECANICO TAM-245 108.00 X 15.88 MM.
01301595	TME114X95	0.0000	0.0000	8.4366	8.4366	TUBO MECANICO TAM-245 114.30 X 9.52 MM.
01301596	TME125X90	0.0000	0.0000	21.7099	21.7099	TUBO MECANICO TAM-245 125.00 X 17.50 MM.
01301599	TME127X88.9	0.0000	0.0000	0.0000	0.0000	TUBO MECANICO TAM-245 127.00 X 19.05 MM.
01301602	TME133.3X107.9	0.0000	0.0000	15.9099	15.9099	TUBO MECANICO TAM-245 133.30 X 12.70 MM.
01301632	TME171.4X139.6	0.0000	0.0000	8.5600	8.5600	TUBO MECANICO TAM-245 171.40 X 15.88 MM.
01301639	TME177.8X152.8	0.0000	0.0000	7.5199	7.5199	TUBO MECANICO TAM-245 177.80 X 12.50 MM.
01301684	TME254X219	0.0000	0.0000	7.9100	7.9100	TUBO MECANICO TAM-245 254.00 X 17.48 MM.
01301698	TME304X240.5	0.0000	0.0000	42825.0000	42825.0000	TUBO MECANICO TAM-245 304.00 X 31.75 MM.
01301707	TME57X40.64	0.0000	0.0000	0.0000	0.0000	TUBO MECANICO TAM-245 57.00 X 8.18 MM.
01301725	TME82.5X50.7	0.0000	0.0000	0.0000	0.0000	TUBO MECANICO TAM-245 82.50 X 15.88 MM.
01301731	TME88.9X60.5	0.0000	0.0000	12.4700	12.4700	TUBO MECANICO TAM-245 88.90 X 14.22 MM.
01301733	TME88.9X72.5	0.0000	0.0000	0.0000	0.0000	TUBO MECANICO TAM-245 88.90 X 8.18 MM.
01101145	THDPE4RD11	0.0000	0.0000	518.3883	514.1882	TUBO DE HDPE DE 102 MM. RD 11 (4")
01101350	THDPE3RD9	0.0000	0.0000	108.0419	106.5428	TUBO DE HDPE DE 076 MM. RD 9 (3")
01301843	TCC440RA	0.0000	0.0000	364.4100	364.4100	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. RAN. ( 4" CED. 40 )
01301848	TCC280TM	0.0000	0.0000	972.2920	972.2920	COD. ART. R03090001 TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 05.5 MM (2" CED. 80)
01301850	TCC440GRA	0.0000	0.0000	363.1830	363.1830	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. GALV. RAN. ( 4" CED. 40 )
01301863	TSC11/2XXSTM	0.0000	0.0000	2921.4455	2921.4455	TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 1 1/2" ( CED. XXS)
01301872	TCC640RA	0.0000	0.0000	1038.2080	1037.9929	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. RAN. (6" CED. 40)
01301875	TSC340RA	0.0000	0.0000	395.3900	296.3619	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. RAN. ( 3" CED. 40 )
01301876	TCC340RA	0.0000	0.0000	236.4100	245.1700	TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. RAN. ( 3" CED. 40 )
01301886	TSC3/440R	0.0000	0.0000	96.6000	71.4900	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. ROSC. ( 3/4" CED. 40 )
01301895	TCCC1GLTM	0.0000	0.0000	211.0703	211.1800	COD. ART. 311056-00 TUBO CONDUIT IMC DE 1" CON COPLE GALV.
01301896	TCC240GRA	0.0000	0.0000	113.1500	127.3900	TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. RAN. ( 2" CED. 40 )
01301903	TSC1280X80	0.0000	0.0000	3183.8620	3183.8620	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 17.5 MM. X80 (12" CED. 80)
01301906	TSC21/240RA	0.0000	0.0000	317.9800	246.9301	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. RAN. ( 21/2" CED. 40 )
01301912	TSC21/2XXSTM	0.0000	0.0000	4643.0800	3379.3900	COD. ART. R06070001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR B DE 2 1/2" DE DIAMETRO CED.XXS
01301927	TCC6X6.3TM	0.0000	0.0000	2438.0300	2438.0300	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 06.3 MM.(6" X .250 )
01301929	TSC31/240GL	0.0000	0.0000	600.9100	600.9100	TUBO DE ACERO AL CARBON SIN COSTURA 101.6 X 05.7 MM. GALV. LISO (31/2" CED. 40)
01301952	TSC1/240CH	0.0000	0.0000	74.9010	74.9010	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. (1/2" CED. 40)
01301933	TSC5120TM1	0.0000	0.0000	9544.9600	6402.8200	COD. ART. R103V0002 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A 53 GR.B DE 5" DE DIAMETRO CEDULA 120
01301934	TSC340PSL2	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. PSL-2 (3" CED. 40)
01301935	TSC640PSL2	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM API 5L PSL-2 (6" CED. 40)
01301936	TSC840PSL2	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM API 5L PSL-2 (8" CED. 40)
01301951	TSC380PSL2	0.0000	0.0000	458.7519	458.7519	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. PSL2 (3" CED 80)
01301938	THDPE21/2RD9	0.0000	0.0000	65.7749	65.7749	TUBO DE HDPE DE 064 MM. RD 9 (2 1/2")
01301939	TCC640GRA	0.0000	0.0000	1095.5693	714.9500	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM GAL. RAN. (6" CED. 40)
01301940	TCC810RJARA	0.0000	0.0000	1100.5600	642.7700	TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8" CED. 10) 
01101778	TSC440RA	0.0000	0.0000	630.3300	457.1200	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. RAN. (4" CED. 40)
01101779	TSC640RA	0.0000	0.0000	1015.4000	855.3955	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. RAN. (6" CED. 40)
01101780	TSC840RA	0.0000	0.0000	1493.7700	1223.5678	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. RAN. (8" CED. 40)
01101781	TSC1040RA	0.0000	0.0000	2628.6400	1699.8085	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. RAN. (10" CED. 40)
01301941	TCC430TM	0.0000	0.0000	1007.5700	1007.5729	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 04.78 MM. (4" CED. 30)
01301942	TSC2160GR	0.0000	0.0000	475.3900	421.4700	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 08.74 MM GALV. ROSC. (2" CED. 160)
01301943	TPVC6RD14C900	0.0000	0.0000	228.2925	228.2925	TUBO DE PVC DE 152 MM. C900 (6" RD 14)
01301944	TPVC8RD14C900	0.0000	0.0000	1361.6432	1361.6432	TUBO DE PVC DE 203 MM. C900 (8" RD 14)
01301948	TCC810RJARATM	0.0000	0.0000	8950.6400	9166.7520	TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8" CED. 10) 
01301946	TCC610RJARATM	0.0000	0.0000	3888.8601	3862.4207	TUBO DE A/C C/C DE 168.3 X 03.4 MM. ROJA RAN. (6" CED. 10)
01301945	TCC410RJARATM	0.0000	0.0000	1984.8980	2021.7306	TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RAN. (4" CED. 10)
01301949	TCC140RJARATM	0.0000	0.0000	872.1371	872.1371	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. ROJA RAN. (1" CED. 40)
01301950	TCC11/240RJARATM	0.0000	0.0000	659.5965	659.5965	TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. ROJA RAN. (1 1/2" CED. 40)
01301937	TCC21/210RJARATM	0.0000	0.0000	1205.3752	1148.0029	TUBO DE A/C C/C DE 073.0 X 03.0 MM. ROJA RAN. (2 1/2 CED. 10)
01301931	TCC11/2DFRJARATM	0.0000	0.0000	458.7519	458.7519	TUBO DE A/C C/C DE 048.3 MM. CED. 7 ROJA RAN. (1 1/2") SPS
01301953	TCC21/2DFRATM	0.0000	0.0000	499.5190	477.2700	TUBO DE A/C C/C DE 073.0 MM. CED. 7 RAN. (2 1/2") DF
01301954	TSC140GRA	0.0000	0.0000	300.5550	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. GALV. RAN. (1" CED. 40)
01301955	TSC140GR	0.0000	0.0000	124.7300	124.7300	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. GALV. ROSC. (1" CED. 40)
01212252	THDPE4RD21	0.0000	0.0000	89.3988	89.3988	TUBO DE HDPE DE 102 MM. RD 21 (4")
01212253	THDPE6RD21	0.0000	0.0000	193.8328	193.8328	TUBO DE HDPE DE 152 MM. RD 21 (6")
01212254	THDPE8RD21	0.0000	0.0000	329.3532	329.3532	TUBO DE HDPE DE 203 MM. RD 21 (8")
01212255	THDPE12RD21	0.0000	0.0000	718.8473	718.8473	TUBO DE HDPE DE 305 MM. RD 21 (12")
01212257	THDPE3RD21	0.0000	0.0000	54.2488	54.2488	TUBO DE HDPE DE 076 MM. RD 21 (3")
